id,rectimestamp,sendtimestamp,Delay millisecond,longitude,latitude,altitude,speed,Key star Number,msgCnt,TotalRcvMsgCount,TotalLostMsgCount,AID,Source_Layer2-ID,Dest MAC ID,Priority,Power(dBm),RSSI(dBm),SINR(dB),CBR(%),MCS,RSRP(dBm),EARFCN,Band,TB Size(bit),Modulation,Type,Label,attack_type,SPAT
3059,1.70E+12,1.70E+12,-227.6729914,116.492694,39.729684,23.7,8.758862129,47,57.84600409,50abfc5cb05948f8,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3060,1.70E+12,1.70E+12,-239.211682,116.492694,39.729684,23.7,8.758179572,46,57.79660933,5483c46bfa8f4683,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3061,1.70E+12,1.70E+12,-241.0353543,116.492694,39.729684,23.7,8.757507054,46,57.78197534,e6327bd1e1724d8f,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3062,1.70E+12,1.70E+12,-244.941641,116.492694,39.729684,23.7,8.75756703,46,57.7895163,0b8d9999f46048df,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3063,1.70E+12,1.70E+12,-239.6365804,116.492694,39.729684,23.7,8.758185862,46,57.80951514,46906b3b7e2d4cdd,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3064,1.70E+12,1.70E+12,-242.7808961,116.492694,39.729684,23.7,8.757260631,45,57.78095917,a0e6255ac9d94a59,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3065,1.70E+12,1.70E+12,-245.4227552,116.492694,39.729684,23.7,8.757292176,47,57.81475381,9c690b5caa864d15,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3066,1.70E+12,1.70E+12,-231.1464202,116.492694,39.729684,23.7,8.757882366,46,57.86474212,b8e8f11ef4bf4a3e,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3067,1.70E+12,1.70E+12,-226.6278049,116.492694,39.729684,23.7,8.757628255,45,57.81711797,51a6f5dd4847410f,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3068,1.70E+12,1.70E+12,-221.5195299,116.492694,39.729684,23.7,8.756996103,46,57.85243391,dcb67c6ba7964f0f,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3069,1.70E+12,1.70E+12,-221.3988609,116.492694,39.729684,23.7,8.756794587,47,57.895921,749ed65587ea49e7,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3070,1.70E+12,1.70E+12,-224.263803,116.492694,39.729684,23.7,8.756378357,45,57.90423827,b74ce4e4dbf241de,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3071,1.70E+12,1.70E+12,-233.2219866,116.492694,39.729684,23.7,8.756619161,47,57.90150417,cabd6cba9aaa4685,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3072,1.70E+12,1.70E+12,-243.3774825,116.492694,39.729684,23.7,8.756619564,47,57.89995896,d0897c2078df4ea9,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3073,1.70E+12,1.70E+12,-244.6789397,116.492694,39.729684,23.7,8.756679597,45,57.89062373,d2aeb7b2933c457e,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3074,1.70E+12,1.70E+12,-234.5163857,116.492694,39.729684,23.7,8.756044761,47,57.93283699,b9f2de15ddf34583,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3075,1.70E+12,1.70E+12,-233.8041759,116.492694,39.729684,23.7,8.756840527,46,57.97880832,30d25dee5408463b,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3076,1.70E+12,1.70E+12,-234.7983113,116.492694,39.729684,23.7,8.756766108,46,57.97768822,2861ab6233a7491b,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3077,1.70E+12,1.70E+12,-225.6979231,116.492694,39.729684,23.7,8.757314027,47,57.98200919,c4626f1c393f4882,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3078,1.70E+12,1.70E+12,-222.6690314,116.492694,39.729684,23.7,8.757926458,47,57.98927481,34e9469372104c82,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3079,1.70E+12,1.70E+12,-226.9861659,116.492694,39.729684,23.7,8.75703703,47,57.96085968,efc469be5c1e48d6,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3080,1.70E+12,1.70E+12,-228.3885181,116.492694,39.729684,23.7,8.75770341,45,57.92911029,1145909c4b3c41fe,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3081,1.70E+12,1.70E+12,-237.0982883,116.492694,39.729684,23.7,8.758179481,47,57.97160703,fe550637084e4bca,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3082,1.70E+12,1.70E+12,-246.8156427,116.492694,39.729684,23.7,8.757775415,46,57.9554883,3c12f370d1544d08,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3083,1.70E+12,1.70E+12,-221.0829195,116.492694,39.729684,23.7,8.758146889,46,57.93590165,074ee4fb19b2485e,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3084,1.70E+12,1.70E+12,-247.101535,116.492694,39.729684,23.7,8.758744848,45,57.91244307,84d09bc0e870431a,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3085,1.70E+12,1.70E+12,-242.2047169,116.492694,39.729684,23.7,8.759716153,46,57.88177918,ad9aaa61e792406a,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3086,1.70E+12,1.70E+12,-221.5646239,116.492694,39.729684,23.7,8.759991005,47,57.8734988,f4c4d5d80ec94c06,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3087,1.70E+12,1.70E+12,-231.1092377,116.492694,39.729684,23.7,8.759154326,45,57.85717978,68a7433c98e34ac4,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3088,1.70E+12,1.70E+12,-241.3154609,116.492694,39.729684,23.7,8.759732658,46,57.80945325,78fd1b4a36024ae6,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3089,1.70E+12,1.70E+12,-225.1623924,116.492694,39.729684,23.7,8.759764416,47,57.83636757,7a2f3c4f6d844394,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3090,1.70E+12,1.70E+12,-224.5332228,116.492694,39.729684,23.7,8.7591422,45,57.84693082,7fdeb0e5f9e34839,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3091,1.70E+12,1.70E+12,-227.0718845,116.492694,39.729684,23.7,8.759283665,46,57.8721827,0770893f101b4cde,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3092,1.70E+12,1.70E+12,-240.7768385,116.492694,39.729684,23.7,8.759566063,47,57.82474212,816da62b328e4cda,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3093,1.70E+12,1.70E+12,-229.4389881,116.492694,39.729684,23.7,8.759237589,45,57.87056221,3a1ff66bbe9a43bb,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3094,1.70E+12,1.70E+12,-240.6982667,116.492694,39.729684,23.7,8.758321346,45,57.85468312,e16d30ede7534597,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3095,1.70E+12,1.70E+12,-222.6977571,116.492694,39.729684,23.7,8.758716201,46,57.81612195,5a414ea7cc54411f,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3096,1.70E+12,1.70E+12,-231.0434791,116.492694,39.729684,23.7,8.758328046,46,57.82735305,8a01647e206c4179,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3097,1.70E+12,1.70E+12,-227.5920076,116.492694,39.729684,23.7,8.758927192,45,57.79779435,8586da17a1eb486f,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3098,1.70E+12,1.70E+12,-227.3292644,116.492694,39.729684,23.7,8.759547164,46,57.77843954,c37fb0e794a949da,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3099,1.70E+12,1.70E+12,-240.3544104,116.492694,39.729684,23.7,8.758934615,46,57.76693834,9d6ad406771f473b,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3100,1.70E+12,1.70E+12,-237.1107856,116.492694,39.729684,23.7,8.759323082,46,57.77966011,17894b51c8b04749,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3101,1.70E+12,1.70E+12,-241.8760682,116.492694,39.729684,23.7,8.758642358,45,57.77273714,95d212ec23dc41c9,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3102,1.70E+12,1.70E+12,-244.2025064,116.492694,39.729684,23.7,8.758923513,45,57.72551484,66cc991adc724eb8,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3103,1.70E+12,1.70E+12,-220.8721404,116.492694,39.729684,23.7,8.758930605,46,57.76215019,f252b53b19644b40,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3104,1.70E+12,1.70E+12,-248.3316315,116.492694,39.729684,23.7,8.757996542,46,57.79302582,c4032442346a4ad3,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3105,1.70E+12,1.70E+12,-225.0302167,116.492694,39.729684,23.7,8.757843111,47,57.74797142,f95b09103b7f41bc,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3106,1.70E+12,1.70E+12,-221.8668912,116.492694,39.729684,23.7,8.757823557,46,57.72317184,2f8522c4fd434961,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3107,1.70E+12,1.70E+12,-243.7387703,116.492694,39.729684,23.7,8.757484233,47,57.70082552,0e87ade554364848,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3108,1.70E+12,1.70E+12,-233.3038559,116.492694,39.729684,23.7,8.758147219,46,57.71447077,dc09d1ac944a483b,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3109,1.70E+12,1.70E+12,-242.3607514,116.492694,39.729684,23.7,8.757372208,46,57.68623777,eefeef9cbc544c58,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3110,1.70E+12,1.70E+12,-243.3632719,116.492694,39.729684,23.7,8.756611912,45,57.7022889,f36d35389a1544e6,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3111,1.70E+12,1.70E+12,-249.435897,116.492694,39.729684,23.7,8.756721072,46,57.7318148,70c32e7ef4634237,9,501,122,3619,8000001,7,8,-99,-72,17,0,5,-99,55140,47,4264,QPSK,DDoS,SPAT
3112,1.70E+12,1.70E+12,-233.902,116.493679,39.730134,23.3,8.871,46,59.93,,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,normal,SPAT
3113,1.70E+12,1.70E+12,-234.2910087,116.493679,39.730134,23.3,8.871586118,45,59.92296779,967fe05a53d24db0,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3114,1.70E+12,1.70E+12,-245.2806931,116.493679,39.730134,23.3,8.871651552,46,59.88534602,e487b0bc929a4291,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3115,1.70E+12,1.70E+12,-235.2531045,116.493679,39.730134,23.3,8.872428321,46,59.92023637,a4b7a78ed0dc4843,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3116,1.70E+12,1.70E+12,-231.6117316,116.493679,39.730134,23.3,8.872112558,46,59.92269717,7ae0d7d085c3499f,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3117,1.70E+12,1.70E+12,-221.745902,116.493679,39.730134,23.3,8.872106905,46,59.89899915,2a9d7f662654414f,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3118,1.70E+12,1.70E+12,-243.6250239,116.493679,39.730134,23.3,8.871143358,45,59.86614133,56808b1d167b447e,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3119,1.70E+12,1.70E+12,-242.7633845,116.493679,39.730134,23.3,8.870697178,47,59.84580237,1ce548d89d6143cc,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3120,1.70E+12,1.70E+12,-239.1021146,116.493679,39.730134,23.3,8.871405966,47,59.89225346,9d79907674924ffe,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3121,1.70E+12,1.70E+12,-221.9712835,116.493679,39.730134,23.3,8.87211072,45,59.89253879,17b46354b12d4670,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3122,1.70E+12,1.70E+12,-249.3129891,116.493679,39.730134,23.3,8.872354576,46,59.91687405,3f7740a6ea524ae8,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3123,1.70E+12,1.70E+12,-236.7948574,116.493679,39.730134,23.3,8.872316586,47,59.91556182,689d001469d04534,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3124,1.70E+12,1.70E+12,-244.3751552,116.493679,39.730134,23.3,8.873083542,45,59.8941939,bd88b881759044ad,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3125,1.70E+12,1.70E+12,-229.5787864,116.493679,39.730134,23.3,8.872659478,46,59.93537402,51df05045b8243c7,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3126,1.70E+12,1.70E+12,-242.790934,116.493679,39.730134,23.3,8.872485967,45,59.89304573,47fab15512b04d67,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3127,1.70E+12,1.70E+12,-223.7571265,116.493679,39.730134,23.3,8.872975119,47,59.8596188,c4bea9545a6b4097,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3128,1.70E+12,1.70E+12,-234.1141916,116.493679,39.730134,23.3,8.872830463,46,59.81210685,3fb087b0170e4205,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3129,1.70E+12,1.70E+12,-232.6794145,116.493679,39.730134,23.3,8.871863341,46,59.84796731,66ab771706454e49,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3130,1.70E+12,1.70E+12,-226.7173527,116.493679,39.730134,23.3,8.872048331,45,59.88925792,c9830d0ba30b46d8,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3131,1.70E+12,1.70E+12,-241.6876622,116.493679,39.730134,23.3,8.872198651,47,59.90065766,3b3c4368850340e5,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3132,1.70E+12,1.70E+12,-249.1322357,116.493679,39.730134,23.3,8.872846208,46,59.85533583,dd33e4a6089a4db6,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3133,1.70E+12,1.70E+12,-233.7088891,116.493679,39.730134,23.3,8.872406254,46,59.81439128,c6e6b0843be04165,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3134,1.70E+12,1.70E+12,-234.6393333,116.493679,39.730134,23.3,8.873017148,47,59.78088925,f7136d002e6d4953,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3135,1.70E+12,1.70E+12,-223.3510947,116.493679,39.730134,23.3,8.87306613,46,59.77821765,8f4231579494452d,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3136,1.70E+12,1.70E+12,-231.4887865,116.493679,39.730134,23.3,8.872800304,46,59.74158257,caa856bca36b4667,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3137,1.70E+12,1.70E+12,-236.3022914,116.493679,39.730134,23.3,8.873620611,46,59.72345015,b8935da2bddd4d6f,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3138,1.70E+12,1.70E+12,-243.7385609,116.493679,39.730134,23.3,8.872667473,46,59.72576851,a3d79d5ad2dd4200,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3139,1.70E+12,1.70E+12,-248.2349282,116.493679,39.730134,23.3,8.873103696,47,59.72345858,ebf5a9df797d4077,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3140,1.70E+12,1.70E+12,-224.9833939,116.493679,39.730134,23.3,8.873742162,47,59.708697,0b8ffff1ffde4920,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3141,1.70E+12,1.70E+12,-221.1683363,116.493679,39.730134,23.3,8.874156108,47,59.69701244,c1e4eec4cfb54309,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3142,1.70E+12,1.70E+12,-237.9708758,116.493679,39.730134,23.3,8.874247762,46,59.69607804,308061580e814521,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3143,1.70E+12,1.70E+12,-220.8780201,116.493679,39.730134,23.3,8.873979236,46,59.7369946,155780af1aa14157,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3144,1.70E+12,1.70E+12,-235.9148716,116.493679,39.730134,23.3,8.874229724,45,59.7478392,64292bd5751f4cf9,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3145,1.70E+12,1.70E+12,-224.0735644,116.493679,39.730134,23.3,8.874684908,47,59.74619929,9afde485cb7941b3,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3146,1.70E+12,1.70E+12,-234.2755632,116.493679,39.730134,23.3,8.873910128,47,59.73051075,7867999dfa02437c,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3147,1.70E+12,1.70E+12,-232.0991845,116.493679,39.730134,23.3,8.874581787,47,59.70924072,5c663236749d4ac2,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3148,1.70E+12,1.70E+12,-249.7014067,116.493679,39.730134,23.3,8.874428527,46,59.71029874,d8b93161c52b4f2f,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3149,1.70E+12,1.70E+12,-226.8611114,116.493679,39.730134,23.3,8.875340959,47,59.74174163,47a62bc655584cd5,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3150,1.70E+12,1.70E+12,-227.5354059,116.493679,39.730134,23.3,8.875678822,47,59.77273221,3a2bc23f2b344d9d,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3151,1.70E+12,1.70E+12,-227.0483369,116.493679,39.730134,23.3,8.875534664,46,59.80313256,978e0ae3eec54cfe,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3152,1.70E+12,1.70E+12,-230.6272922,116.493679,39.730134,23.3,8.875759598,46,59.8222938,d0aad17f9bd34759,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3153,1.70E+12,1.70E+12,-249.9664876,116.493679,39.730134,23.3,8.875401213,46,59.78948115,aa3c65b5d56b4b28,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3154,1.70E+12,1.70E+12,-242.5364,116.493679,39.730134,23.3,8.874887157,45,59.77075353,30353178905f4c86,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3155,1.70E+12,1.70E+12,-231.6881515,116.493679,39.730134,23.3,8.874714089,46,59.81649608,4d82a12cfb2f4322,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3156,1.70E+12,1.70E+12,-223.0549521,116.493679,39.730134,23.3,8.875530185,45,59.79947367,e972f57aa45d4f7b,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3157,1.70E+12,1.70E+12,-230.7948582,116.493679,39.730134,23.3,8.874591981,46,59.76741151,0f0b56fd5011449a,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3158,1.70E+12,1.70E+12,-249.9314005,116.493679,39.730134,23.3,8.875072687,45,59.73273705,ecaa9b034d324740,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3159,1.70E+12,1.70E+12,-242.8863648,116.493679,39.730134,23.3,8.875160177,45,59.78034906,22a828ec4c7e493a,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3160,1.70E+12,1.70E+12,-243.9418202,116.493679,39.730134,23.3,8.87438018,47,59.80453591,33972392790d4763,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3161,1.70E+12,1.70E+12,-243.4673505,116.493679,39.730134,23.3,8.875181561,46,59.82193925,8414cf4c0db840cd,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3162,1.70E+12,1.70E+12,-241.0297137,116.493679,39.730134,23.3,8.874613767,47,59.86098301,23e61e80b5d94430,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3163,1.70E+12,1.70E+12,-227.2476443,116.493679,39.730134,23.3,8.875002681,46,59.89402418,64e6140255e740a3,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3164,1.70E+12,1.70E+12,-235.3549613,116.493679,39.730134,23.3,8.87576941,47,59.84787981,6a6f08bc5b9f44e8,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3165,1.70E+12,1.70E+12,-234.4527999,116.493679,39.730134,23.3,8.875854735,45,59.81612144,f4afc59fdd644d49,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3166,1.70E+12,1.70E+12,-228.9185757,116.493679,39.730134,23.3,8.875525506,46,59.78676124,a6db3af770154627,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3167,1.70E+12,1.70E+12,-245.9752266,116.493679,39.730134,23.3,8.87616989,45,59.75361165,cf6535b249ac4d3d,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3168,1.70E+12,1.70E+12,-236.4827623,116.493679,39.730134,23.3,8.876291855,47,59.76832047,e2a287490e2842ac,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3169,1.70E+12,1.70E+12,-227.344195,116.493679,39.730134,23.3,8.875922806,46,59.71984481,93cc898d39ca4c57,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3170,1.70E+12,1.70E+12,-222.3061534,116.493679,39.730134,23.3,8.875121731,46,59.71231663,6c397a31ae2a4a45,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3171,1.70E+12,1.70E+12,-240.4383373,116.493679,39.730134,23.3,8.874900167,47,59.73657325,bff3a97bdb25424b,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3172,1.70E+12,1.70E+12,-246.4916841,116.493679,39.730134,23.3,8.874524638,46,59.69986505,7a7f6e12179043da,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3173,1.70E+12,1.70E+12,-227.4742308,116.493679,39.730134,23.3,8.873742241,47,59.715274,4e2f90579ca04341,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
3174,1.70E+12,1.70E+12,-246.2559504,116.493679,39.730134,23.3,8.872982351,47,59.72839486,66f80620f561442d,125,870,125,3619,8000001,7,8,-113,-85,9,0,5,-113,55140,47,4264,QPSK,DDoS,SPAT
